shoe_name,category,original_price,discounted_price,color_count,review_count,website,star_count,size_count,product_code,comfort,durability,color 1,color 2,color 3,color 4,color 5,0,1,2,3,4
Columbia Men Black TRAILSTORM BEYOND,Men,"6,299","6,999",0.0,0.0,Columbia Sportswear,0.0,5.0,BM0354-010,,,,,,,,,,,,
Columbia Men Black COLUMBIA VENT AERO,Men,"8,099","8,999",2.0,30.0,Columbia Sportswear,4.0,5.0,BM0159-010,,,"Black, Graphite","Collegiate Navy, Red Quartz",,,,,,,,
Columbia Men Blue COLUMBIA VENT AERO,Men,"7,199","8,999",2.0,36.0,Columbia Sportswear,4.0,5.0,BM0159-468,,,"Black, Graphite","Collegiate Navy, Red Quartz",,,,,,,,
Columbia Men Black COLUMBIA VENT AERO,Men,"8,099","8,999",2.0,30.0,Columbia Sportswear,4.0,5.0,BM0159-010,,,"Black, Graphite","Collegiate Navy, Red Quartz",,,,,,,,
Columbia Men Blue COLUMBIA VENT AERO,Men,"7,199","8,999",2.0,36.0,Columbia Sportswear,4.0,5.0,BM0159-468,,,"Black, Graphite","Collegiate Navy, Red Quartz",,,,,,,,
Columbia Men Orange MONTRAIL TRINITY AG,Men,"10,399","12,999",0.0,17.0,Columbia Sportswear,5.0,5.0,BM8310-813,,,,,,,,,,,,
Columbia Men Black CRESTWOOD Water Resistant Shoes,Men,"8,999",,4.0,59.0,Columbia Sportswear,4.0,5.0,BM5372-006,,,"Kettle, Black","Oatmeal, Beach","Graphite, Dark Adobe","Mud, Squash",,,,,,
Columbia Men Brown CRESTWOOD Water Resistant Shoes,Men,"8,099","8,999",4.0,91.0,Columbia Sportswear,4.0,5.0,BM5372-241,,,"Kettle, Black","Oatmeal, Beach","Graphite, Dark Adobe","Mud, Squash",,,,,,
Columbia Men Grey Crestwood Water Resistant Shoes,Men,"8,999",,4.0,30.0,Columbia Sportswear,4.0,7.0,BM5372-053,,,"Kettle, Black","Oatmeal, Beach","Graphite, Dark Adobe","Mud, Squash",,,,,,
Columbia Men Brown Crestwood Water Resistant Shoes,Men,"8,999",,4.0,47.0,Columbia Sportswear,4.0,7.0,BM5372-255,,,"Kettle, Black","Oatmeal, Beach","Graphite, Dark Adobe","Mud, Squash",,,,,,
Columbia Men Black WOODBURN II CHUKKA OMNI-HEAT Water Resistant Shoes,Men,"9,999",,0.0,0.0,Columbia Sportswear,0.0,6.0,BM3926-010,,,,,,,,,,,,
Columbia Men Black EXPEDITIONIST BOOT Water Resistant Shoes,Men,"15,999",,1.0,30.0,Columbia Sportswear,4.0,5.0,BM8525-010,,,"Black, Graphite",,,,,,,,,
Columbia Men BROWN Plateau Venture,Men,"7,999",,2.0,0.0,Columbia Sportswear,0.0,7.0,BM7536-255,,,"Mud, Abyss","Peatmoss, Black",,,,,,,,
Columbia Men Brown Plateau Venture,Men,"7,999",,2.0,0.0,Columbia Sportswear,0.0,7.0,BM7536-213,,,"Mud, Abyss","Peatmoss, Black",,,,,,,,
Columbia Men Black CRESTWOOD MID Water Resistant Shoes,Men,"9,999",,5.0,60.0,Columbia Sportswear,4.0,0.0,BM5371-014,,,"Black, Charcoal","Light Cloud, Sea Salt","Cordovan, Squash","Nori, Black","Collegiate Navy, Black",,,,,
Columbia Men Grey CRESTWOOD MID Water Resistant Shoes,Men,"9,999",,5.0,60.0,Columbia Sportswear,4.0,5.0,BM5371-020,,,"Black, Charcoal","Light Cloud, Sea Salt","Cordovan, Squash","Nori, Black","Collegiate Navy, Black",,,,,
Columbia Men Brown CRESTWOOD MID Water Resistant Shoes,Men,"9,999",,5.0,58.0,Columbia Sportswear,4.0,5.0,BM5371-231,,,"Black, Charcoal","Light Cloud, Sea Salt","Cordovan, Squash","Nori, Black","Collegiate Navy, Black",,,,,
Columbia Men Green Crestwood Mid Water Resistant Shoes,Men,"9,999",,5.0,30.0,Columbia Sportswear,4.0,7.0,BM5371-384,,,"Black, Charcoal","Light Cloud, Sea Salt","Cordovan, Squash","Nori, Black","Collegiate Navy, Black",,,,,
Columbia Men Blue Crestwood Mid Water Resistant Shoes,Men,"9,999",,5.0,30.0,Columbia Sportswear,4.0,7.0,BM5371-468,,,"Black, Charcoal","Light Cloud, Sea Salt","Cordovan, Squash","Nori, Black","Collegiate Navy, Black",,,,,
Columbia Men Black CRESTWOOD Water Resistant Shoes,Men,"8,999",,4.0,59.0,Columbia Sportswear,4.0,5.0,BM5372-006,,,"Kettle, Black","Oatmeal, Beach","Graphite, Dark Adobe","Mud, Squash",,,,,,
Columbia Men Brown CRESTWOOD Water Resistant Shoes,Men,"8,099","8,999",4.0,91.0,Columbia Sportswear,4.0,5.0,BM5372-241,,,"Kettle, Black","Oatmeal, Beach","Graphite, Dark Adobe","Mud, Squash",,,,,,
Columbia Men Grey Crestwood Water Resistant Shoes,Men,"8,999",,4.0,30.0,Columbia Sportswear,4.0,7.0,BM5372-053,,,"Kettle, Black","Oatmeal, Beach","Graphite, Dark Adobe","Mud, Squash",,,,,,
Columbia Men Brown Crestwood Water Resistant Shoes,Men,"8,999",,4.0,47.0,Columbia Sportswear,4.0,7.0,BM5372-255,,,"Kettle, Black","Oatmeal, Beach","Graphite, Dark Adobe","Mud, Squash",,,,,,
Columbia Men BROWN Plateau Venture,Men,"7,999",,2.0,0.0,Columbia Sportswear,0.0,7.0,BM7536-255,,,"Mud, Abyss","Peatmoss, Black",,,,,,,,
Columbia Men Brown Plateau Venture,Men,"7,999",,2.0,0.0,Columbia Sportswear,0.0,7.0,BM7536-213,,,"Mud, Abyss","Peatmoss, Black",,,,,,,,
Columbia Men Black CRESTWOOD Water Resistant Shoes,Men,"8,999",,4.0,59.0,Columbia Sportswear,4.0,5.0,BM5372-006,,,"Kettle, Black","Oatmeal, Beach","Graphite, Dark Adobe","Mud, Squash",,,,,,
Columbia Men Brown CRESTWOOD Water Resistant Shoes,Men,"8,099","8,999",4.0,91.0,Columbia Sportswear,4.0,5.0,BM5372-241,,,"Kettle, Black","Oatmeal, Beach","Graphite, Dark Adobe","Mud, Squash",,,,,,
Columbia Men Grey Crestwood Water Resistant Shoes,Men,"8,999",,4.0,30.0,Columbia Sportswear,4.0,7.0,BM5372-053,,,"Kettle, Black","Oatmeal, Beach","Graphite, Dark Adobe","Mud, Squash",,,,,,
Columbia Men Brown Crestwood Water Resistant Shoes,Men,"8,999",,4.0,47.0,Columbia Sportswear,4.0,7.0,BM5372-255,,,"Kettle, Black","Oatmeal, Beach","Graphite, Dark Adobe","Mud, Squash",,,,,,
Columbia Men BLACK Hood River Slide,Men,"3,499",,2.0,36.0,Columbia Sportswear,4.0,5.0,BM0166-010,,,"Black, White","Mountain, Admiral",,,,,,,,
Columbia Men Blue Hood River Slide,Men,"3,499",,2.0,38.0,Columbia Sportswear,4.0,5.0,BM0166-441,,,"Black, White","Mountain, Admiral",,,,,,,,
Columbia Men BLACK Breaksider Sandal,Men,"5,999",,2.0,0.0,Columbia Sportswear,0.0,5.0,BM0486-010,,,"Black, Graphite","Mosstone, Golden Yellow",,,,,,,,
Columbia Men GREEN Breaksider Sandal,Men,"5,999",,2.0,0.0,Columbia Sportswear,0.0,5.0,BM0486-302,,,"Black, Graphite","Mosstone, Golden Yellow",,,,,,,,
Columbia Men Grey RE-PEAK MID,Men,"9,999",,2.0,0.0,Columbia Sportswear,0.0,5.0,BM6940-089,,,"DARK GREY, BLACK","Canvas Tan, Black",,,,,,,,
Columbia Men Brown RE-PEAK MID,Men,"9,999",,2.0,0.0,Columbia Sportswear,0.0,5.0,BM6940-247,,,"DARK GREY, BLACK","Canvas Tan, Black",,,,,,,,
Columbia Men Green EXPEDITIONIST SHIELD Water Resistant Shoes,Men,"14,999",,0.0,0.0,Columbia Sportswear,0.0,6.0,BM9083-373,,,,,,,,,,,,
Columbia Men Black HATANA MAX OUTDRY (Complete Waterproof),Men,"10,999",,3.0,1.0,Columbia Sportswear,5.0,0.0,BM0659-013,,,"Black, Compass Blue","Deep Water, Spark","Black, White",,,,,,,
Columbia Men GREEN HATANA MAX OUTDRY,Men,"10,999",,3.0,0.0,Columbia Sportswear,0.0,7.0,BM0659-317,,,"Black, Compass Blue","Deep Water, Spark","Black, White",,,,,,,
Columbia Men Black HATANA MAX OUTDRY (Complete Waterproof),Men,"10,999",,3.0,0.0,Columbia Sportswear,0.0,5.0,BM0659-010,,,"Black, Compass Blue","Deep Water, Spark","Black, White",,,,,,,
Columbia Men Black PEAKFREAK II OUTDRY (Complete Waterproof),Men,"10,999",,2.0,31.0,Columbia Sportswear,5.0,6.0,BM5953-012,,,"Black, White","Canvas Tan, Black",,,,,,,,
Columbia Men Brown Peakfreak II Outdry (Complete Waterproof),Men,"10,999",,2.0,21.0,Columbia Sportswear,5.0,7.0,BM5953-247,,,"Black, White","Canvas Tan, Black",,,,,,,,
Columbia Men BLACK ESCAPE THRIVE ULTRA,Men,"12,999",,0.0,36.0,Columbia Sportswear,4.0,5.0,BM7874-012,,,,,,,,,,,,
Columbia Men Black TRAILSTORM Water Resistant Shoes,Men,"8,999",,4.0,42.0,Columbia Sportswear,4.0,9.0,BM0156-010,,,"Black, Solar","Dark Grey, Bright Gold","Dark Moss, Mango","Dark Mountain, Steam",,,,,,
Columbia Men Grey TRAILSTORM Water Resistant Shoes,Men,"8,999",,4.0,34.0,Columbia Sportswear,4.0,5.0,BM0156-089,,,"Black, Solar","Dark Grey, Bright Gold","Dark Moss, Mango","Dark Mountain, Steam",,,,,,
Columbia Men Green TRAILSTORM Water Resistant Shoes,Men,"8,999",,4.0,34.0,Columbia Sportswear,4.0,5.0,BM0156-367,,,"Black, Solar","Dark Grey, Bright Gold","Dark Moss, Mango","Dark Mountain, Steam",,,,,,
Columbia Men Blue TRAILSTORM Water Resistant Shoes,Men,"8,999",,4.0,34.0,Columbia Sportswear,4.0,5.0,BM0156-478,,,"Black, Solar","Dark Grey, Bright Gold","Dark Moss, Mango","Dark Mountain, Steam",,,,,,
Columbia Men BLACK Trailstorm Hiker 3 Strap,Men,"6,999",,2.0,4.0,Columbia Sportswear,5.0,0.0,BM8210-005,,,"Kettle, Black","Cordovan, Gold Amber",,,,,,,,
Columbia Men Brown TRAILSTORM HIKER 3 STRAP,Men,"6,999",,2.0,4.0,Columbia Sportswear,5.0,5.0,BM8210-231,,,"Kettle, Black","Cordovan, Gold Amber",,,,,,,,
Columbia Men Green FIRECAMP REMESH,Men,"6,999",,2.0,0.0,Columbia Sportswear,0.0,5.0,BM1905-399,,,"Stone Green, Black","Collegiate Navy, Tippet",,,,,,,,
Columbia Men Blue FIRECAMP REMESH,Men,"6,999",,2.0,0.0,Columbia Sportswear,0.0,5.0,BM1905-468,,,"Stone Green, Black","Collegiate Navy, Tippet",,,,,,,,
Columbia Men BROWN Columbia 2 Strap,Men,"5,999",,2.0,37.0,Columbia Sportswear,4.0,5.0,BM0111-231,,,"Cordovan, Curry","Gravel, Black",,,,,,,,
Columbia Men GREEN Columbia 2 Strap,Men,"5,999",,2.0,46.0,Columbia Sportswear,4.0,5.0,BM0111-339,,,"Cordovan, Curry","Gravel, Black",,,,,,,,
Columbia Men BROWN Hatana Breathe,Men,"9,999",,2.0,0.0,Columbia Sportswear,0.0,6.0,BM7444-227,,,"Pebble, Black","Nori, Gold Amber",,,,,,,,
Columbia Men GREEN Hatana Breathe,Men,"9,999",,2.0,0.0,Columbia Sportswear,0.0,6.0,BM7444-383,,,"Pebble, Black","Nori, Gold Amber",,,,,,,,
Columbia Men BROWN Columbia 2 Strap,Men,"5,999",,2.0,37.0,Columbia Sportswear,4.0,5.0,BM0111-231,,,"Cordovan, Curry","Gravel, Black",,,,,,,,
Columbia Men GREEN Columbia 2 Strap,Men,"5,999",,2.0,46.0,Columbia Sportswear,4.0,5.0,BM0111-339,,,"Cordovan, Curry","Gravel, Black",,,,,,,,
Columbia Men Black HATANA MAX OUTDRY (Complete Waterproof),Men,"10,999",,3.0,1.0,Columbia Sportswear,5.0,0.0,BM0659-013,,,"Black, Compass Blue","Deep Water, Spark","Black, White",,,,,,,
Columbia Men GREEN HATANA MAX OUTDRY,Men,"10,999",,3.0,0.0,Columbia Sportswear,0.0,7.0,BM0659-317,,,"Black, Compass Blue","Deep Water, Spark","Black, White",,,,,,,
Columbia Men Black HATANA MAX OUTDRY (Complete Waterproof),Men,"10,999",,3.0,0.0,Columbia Sportswear,0.0,5.0,BM0659-010,,,"Black, Compass Blue","Deep Water, Spark","Black, White",,,,,,,
Columbia Men Grey RE-PEAK MID,Men,"9,999",,2.0,0.0,Columbia Sportswear,0.0,5.0,BM6940-089,,,"DARK GREY, BLACK","Canvas Tan, Black",,,,,,,,
Columbia Men Brown RE-PEAK MID,Men,"9,999",,2.0,0.0,Columbia Sportswear,0.0,5.0,BM6940-247,,,"DARK GREY, BLACK","Canvas Tan, Black",,,,,,,,
Columbia Men BLACK Breaksider Sandal,Men,"5,999",,2.0,0.0,Columbia Sportswear,0.0,5.0,BM0486-010,,,"Black, Graphite","Mosstone, Golden Yellow",,,,,,,,
Columbia Men GREEN Breaksider Sandal,Men,"5,999",,2.0,0.0,Columbia Sportswear,0.0,5.0,BM0486-302,,,"Black, Graphite","Mosstone, Golden Yellow",,,,,,,,
Columbia Men Green FIRECAMP REMESH,Men,"6,999",,2.0,0.0,Columbia Sportswear,0.0,5.0,BM1905-399,,,"Stone Green, Black","Collegiate Navy, Tippet",,,,,,,,
Columbia Men Blue FIRECAMP REMESH,Men,"6,999",,2.0,0.0,Columbia Sportswear,0.0,5.0,BM1905-468,,,"Stone Green, Black","Collegiate Navy, Tippet",,,,,,,,
Columbia Men BROWN Hatana Breathe,Men,"9,999",,2.0,0.0,Columbia Sportswear,0.0,6.0,BM7444-227,,,"Pebble, Black","Nori, Gold Amber",,,,,,,,
Columbia Men GREEN Hatana Breathe,Men,"9,999",,2.0,0.0,Columbia Sportswear,0.0,6.0,BM7444-383,,,"Pebble, Black","Nori, Gold Amber",,,,,,,,
Columbia Men BLACK Hood River Slide,Men,"3,499",,2.0,36.0,Columbia Sportswear,4.0,5.0,BM0166-010,,,"Black, White","Mountain, Admiral",,,,,,,,
Columbia Men Blue Hood River Slide,Men,"3,499",,2.0,38.0,Columbia Sportswear,4.0,5.0,BM0166-441,,,"Black, White","Mountain, Admiral",,,,,,,,
Columbia Men Black FACET 60 OUTDRY (Complete Waterproof),Men,"12,799","15,999",3.0,12.0,Columbia Sportswear,5.0,7.0,BM3530-010,,,"Black, Red Jasper","Dark Grey, Silver Grey","Warm Copper, Black",,,,,,,
Columbia Men Grey FACET 60 OUTDRY (Complete Waterproof),Men,"12,799","15,999",3.0,12.0,Columbia Sportswear,5.0,5.0,BM3530-089,,,"Black, Red Jasper","Dark Grey, Silver Grey","Warm Copper, Black",,,,,,,
Columbia Men Orange FACET 60 OUTDRY (Complete Waterproof),Men,"15,999",,3.0,19.0,Columbia Sportswear,5.0,5.0,BM3530-858,,,"Black, Red Jasper","Dark Grey, Silver Grey","Warm Copper, Black",,,,,,,
Columbia Men Black FACET 60 OUTDRY (Complete Waterproof),Men,"12,799","15,999",3.0,12.0,Columbia Sportswear,5.0,7.0,BM3530-010,,,"Black, Red Jasper","Dark Grey, Silver Grey","Warm Copper, Black",,,,,,,
Columbia Men Grey FACET 60 OUTDRY (Complete Waterproof),Men,"12,799","15,999",3.0,12.0,Columbia Sportswear,5.0,5.0,BM3530-089,,,"Black, Red Jasper","Dark Grey, Silver Grey","Warm Copper, Black",,,,,,,
Columbia Men Orange FACET 60 OUTDRY (Complete Waterproof),Men,"15,999",,3.0,19.0,Columbia Sportswear,5.0,5.0,BM3530-858,,,"Black, Red Jasper","Dark Grey, Silver Grey","Warm Copper, Black",,,,,,,
Columbia Men Blue PEAKFREAK X2 OUTDRY (Complete Waterproof),Men,"10,999",,3.0,0.0,Columbia Sportswear,0.0,8.0,BM0829-415,,,"Blue Shadow, Golden Yellow","Graphite, Dark Adobe","Abyss, Fission",,,,,,,
Columbia Men Grey PEAKFREAK X2 OUTDRY (Complete Waterproof),Men,"10,999",,3.0,0.0,Columbia Sportswear,0.0,6.0,BM0829-053,,,"Blue Shadow, Golden Yellow","Graphite, Dark Adobe","Abyss, Fission",,,,,,,
Columbia Men Blue PEAKFREAK X2 OUTDRY (Complete Waterproof),Men,"10,999",,3.0,0.0,Columbia Sportswear,0.0,6.0,BM0829-439,,,"Blue Shadow, Golden Yellow","Graphite, Dark Adobe","Abyss, Fission",,,,,,,
Columbia Men BLACK Thrive Revive,Men,"6,499",,3.0,26.0,Columbia Sportswear,5.0,5.0,BM8043-010,,,"Black, Black","Dark Stone, Dark Stone","Mosstone, Mosstone",,,,,,,
Columbia Men BROWN Thrive Revive,Men,"6,499",,3.0,26.0,Columbia Sportswear,5.0,5.0,BM8043-278,,,"Black, Black","Dark Stone, Dark Stone","Mosstone, Mosstone",,,,,,,
Columbia Men GREEN Thrive Revive,Men,"6,499",,3.0,24.0,Columbia Sportswear,5.0,5.0,BM8043-302,,,"Black, Black","Dark Stone, Dark Stone","Mosstone, Mosstone",,,,,,,
Columbia Men Grey TRAILSTORM MID WATERPROOF,Men,"9,999",,3.0,59.0,Columbia Sportswear,4.0,5.0,BM0155-053,,,Graphite,"Kettle, Mountain Red","Dark Nocturnal, Fission",,,,,,,
Columbia Men Black TRAILSTORM MID Water Resistant Shoes,Men,"9,999",,3.0,69.0,Columbia Sportswear,4.0,5.0,BM0155-005,,,Graphite,"Kettle, Mountain Red","Dark Nocturnal, Fission",,,,,,,
Columbia Men Blue TRAILSTORM MID Water Resistant Shoes,Men,"9,999",,3.0,59.0,Columbia Sportswear,4.0,5.0,BM0155-472,,,Graphite,"Kettle, Mountain Red","Dark Nocturnal, Fission",,,,,,,
Columbia Men Black TRAILSTORM Water Resistant Shoes,Men,"8,999",,4.0,42.0,Columbia Sportswear,4.0,9.0,BM0156-010,,,"Black, Solar","Dark Grey, Bright Gold","Dark Moss, Mango","Dark Mountain, Steam",,,,,,
Columbia Men Grey TRAILSTORM Water Resistant Shoes,Men,"8,999",,4.0,34.0,Columbia Sportswear,4.0,5.0,BM0156-089,,,"Black, Solar","Dark Grey, Bright Gold","Dark Moss, Mango","Dark Mountain, Steam",,,,,,
Columbia Men Green TRAILSTORM Water Resistant Shoes,Men,"8,999",,4.0,34.0,Columbia Sportswear,4.0,5.0,BM0156-367,,,"Black, Solar","Dark Grey, Bright Gold","Dark Moss, Mango","Dark Mountain, Steam",,,,,,
Columbia Men Blue TRAILSTORM Water Resistant Shoes,Men,"8,999",,4.0,34.0,Columbia Sportswear,4.0,5.0,BM0156-478,,,"Black, Solar","Dark Grey, Bright Gold","Dark Moss, Mango","Dark Mountain, Steam",,,,,,
Columbia Men Black TRAILSTORM Water Resistant Shoes,Men,"8,999",,4.0,42.0,Columbia Sportswear,4.0,9.0,BM0156-010,,,"Black, Solar","Dark Grey, Bright Gold","Dark Moss, Mango","Dark Mountain, Steam",,,,,,
Columbia Men Grey TRAILSTORM Water Resistant Shoes,Men,"8,999",,4.0,34.0,Columbia Sportswear,4.0,5.0,BM0156-089,,,"Black, Solar","Dark Grey, Bright Gold","Dark Moss, Mango","Dark Mountain, Steam",,,,,,
Columbia Men Green TRAILSTORM Water Resistant Shoes,Men,"8,999",,4.0,34.0,Columbia Sportswear,4.0,5.0,BM0156-367,,,"Black, Solar","Dark Grey, Bright Gold","Dark Moss, Mango","Dark Mountain, Steam",,,,,,
Columbia Men Blue TRAILSTORM Water Resistant Shoes,Men,"8,999",,4.0,34.0,Columbia Sportswear,4.0,5.0,BM0156-478,,,"Black, Solar","Dark Grey, Bright Gold","Dark Moss, Mango","Dark Mountain, Steam",,,,,,
Columbia Men Black STRATA TRAIL MID WP,Men,"7,999",,1.0,0.0,Columbia Sportswear,0.0,8.0,YM8651-010,,,"Black, Owl",,,,,,,,,
Columbia Men Blue PEAKFREAK X2 OUTDRY (Complete Waterproof),Men,"10,999",,3.0,0.0,Columbia Sportswear,0.0,8.0,BM0829-415,,,"Blue Shadow, Golden Yellow","Graphite, Dark Adobe","Abyss, Fission",,,,,,,
Columbia Men Grey PEAKFREAK X2 OUTDRY (Complete Waterproof),Men,"10,999",,3.0,0.0,Columbia Sportswear,0.0,6.0,BM0829-053,,,"Blue Shadow, Golden Yellow","Graphite, Dark Adobe","Abyss, Fission",,,,,,,
Columbia Men Blue PEAKFREAK X2 OUTDRY (Complete Waterproof),Men,"10,999",,3.0,0.0,Columbia Sportswear,0.0,6.0,BM0829-439,,,"Blue Shadow, Golden Yellow","Graphite, Dark Adobe","Abyss, Fission",,,,,,,
Columbia Men Black FACET 45 OUTDRY (Complete Waterproof),Men,"16,999",,0.0,10.0,Columbia Sportswear,5.0,5.0,BM0133-010,,,,,,,,,,,,
Columbia Men Blue PEAKFREAK X2 OUTDRY (Complete Waterproof),Men,"10,999",,3.0,0.0,Columbia Sportswear,0.0,8.0,BM0829-415,,,"Blue Shadow, Golden Yellow","Graphite, Dark Adobe","Abyss, Fission",,,,,,,
Columbia Men Grey PEAKFREAK X2 OUTDRY (Complete Waterproof),Men,"10,999",,3.0,0.0,Columbia Sportswear,0.0,6.0,BM0829-053,,,"Blue Shadow, Golden Yellow","Graphite, Dark Adobe","Abyss, Fission",,,,,,,
Columbia Men Blue PEAKFREAK X2 OUTDRY (Complete Waterproof),Men,"10,999",,3.0,0.0,Columbia Sportswear,0.0,6.0,BM0829-439,,,"Blue Shadow, Golden Yellow","Graphite, Dark Adobe","Abyss, Fission",,,,,,,
Columbia Men Black HOOD RIVER FLIP,Men,"2,999",,0.0,0.0,Columbia Sportswear,0.0,5.0,BM6923-005,,,,,,,,,,,,
Columbia Men Grey TRAILSTORM MID WATERPROOF,Men,"9,999",,3.0,59.0,Columbia Sportswear,4.0,5.0,BM0155-053,,,Graphite,"Kettle, Mountain Red","Dark Nocturnal, Fission",,,,,,,
Columbia Men Black TRAILSTORM MID Water Resistant Shoes,Men,"9,999",,3.0,69.0,Columbia Sportswear,4.0,5.0,BM0155-005,,,Graphite,"Kettle, Mountain Red","Dark Nocturnal, Fission",,,,,,,
Columbia Men Blue TRAILSTORM MID Water Resistant Shoes,Men,"9,999",,3.0,59.0,Columbia Sportswear,4.0,5.0,BM0155-472,,,Graphite,"Kettle, Mountain Red","Dark Nocturnal, Fission",,,,,,,
Columbia Men Grey REDMOND V2 MID Water Resistant Shoes,Men,"8,999",,2.0,44.0,Columbia Sportswear,4.0,5.0,BM0833-053,,,Graphite,Cordovan,,,,,,,,
Columbia Men Brown REDMOND V2 MID Water Resistant Shoes,Men,"8,099","8,999",2.0,35.0,Columbia Sportswear,4.0,5.0,BM0833-231,,,Graphite,Cordovan,,,,,,,,
Columbia Men BLACK Montrail Trinity Fkt,Men,"13,999",,2.0,5.0,Columbia Sportswear,5.0,5.0,BM6578-010,,,"Black, White","Ocean Blue, Collegiate Navy",,,,,,,,
Columbia Men BLUE Montrail Trinity Fkt,Men,"13,999",,2.0,5.0,Columbia Sportswear,5.0,5.0,BM6578-417,,,"Black, White","Ocean Blue, Collegiate Navy",,,,,,,,
Columbia Men BLACK Thrive Revive,Men,"6,499",,3.0,26.0,Columbia Sportswear,5.0,5.0,BM8043-010,,,"Black, Black","Dark Stone, Dark Stone","Mosstone, Mosstone",,,,,,,
Columbia Men BROWN Thrive Revive,Men,"6,499",,3.0,26.0,Columbia Sportswear,5.0,5.0,BM8043-278,,,"Black, Black","Dark Stone, Dark Stone","Mosstone, Mosstone",,,,,,,
Columbia Men GREEN Thrive Revive,Men,"6,499",,3.0,24.0,Columbia Sportswear,5.0,5.0,BM8043-302,,,"Black, Black","Dark Stone, Dark Stone","Mosstone, Mosstone",,,,,,,
Columbia Men Grey REDMOND V2 MID Water Resistant Shoes,Men,"8,999",,2.0,44.0,Columbia Sportswear,4.0,5.0,BM0833-053,,,Graphite,Cordovan,,,,,,,,
Columbia Men Brown REDMOND V2 MID Water Resistant Shoes,Men,"8,099","8,999",2.0,35.0,Columbia Sportswear,4.0,5.0,BM0833-231,,,Graphite,Cordovan,,,,,,,,
Columbia Men Brown REDMOND V2 Water Resistant Shoes,Men,"7,999",,0.0,0.0,Columbia Sportswear,0.0,7.0,BI0834-255,,,,,,,,,,,,
Columbia Men Black FACET 60 OUTDRY (Complete Waterproof),Men,"12,799","15,999",3.0,12.0,Columbia Sportswear,5.0,7.0,BM3530-010,,,"Black, Red Jasper","Dark Grey, Silver Grey","Warm Copper, Black",,,,,,,
Columbia Men Grey FACET 60 OUTDRY (Complete Waterproof),Men,"12,799","15,999",3.0,12.0,Columbia Sportswear,5.0,5.0,BM3530-089,,,"Black, Red Jasper","Dark Grey, Silver Grey","Warm Copper, Black",,,,,,,
Columbia Men Orange FACET 60 OUTDRY (Complete Waterproof),Men,"15,999",,3.0,19.0,Columbia Sportswear,5.0,5.0,BM3530-858,,,"Black, Red Jasper","Dark Grey, Silver Grey","Warm Copper, Black",,,,,,,
Columbia Men BLACK Thrive Revive,Men,"6,499",,3.0,26.0,Columbia Sportswear,5.0,5.0,BM8043-010,,,"Black, Black","Dark Stone, Dark Stone","Mosstone, Mosstone",,,,,,,
Columbia Men BROWN Thrive Revive,Men,"6,499",,3.0,26.0,Columbia Sportswear,5.0,5.0,BM8043-278,,,"Black, Black","Dark Stone, Dark Stone","Mosstone, Mosstone",,,,,,,
Columbia Men GREEN Thrive Revive,Men,"6,499",,3.0,24.0,Columbia Sportswear,5.0,5.0,BM8043-302,,,"Black, Black","Dark Stone, Dark Stone","Mosstone, Mosstone",,,,,,,
Columbia Men Black TRAILSTORM Water Resistant Shoes,Men,"8,999",,4.0,42.0,Columbia Sportswear,4.0,9.0,BM0156-010,,,"Black, Solar","Dark Grey, Bright Gold","Dark Moss, Mango","Dark Mountain, Steam",,,,,,
Columbia Men Grey TRAILSTORM Water Resistant Shoes,Men,"8,999",,4.0,34.0,Columbia Sportswear,4.0,5.0,BM0156-089,,,"Black, Solar","Dark Grey, Bright Gold","Dark Moss, Mango","Dark Mountain, Steam",,,,,,
Columbia Men Green TRAILSTORM Water Resistant Shoes,Men,"8,999",,4.0,34.0,Columbia Sportswear,4.0,5.0,BM0156-367,,,"Black, Solar","Dark Grey, Bright Gold","Dark Moss, Mango","Dark Mountain, Steam",,,,,,
Columbia Men Blue TRAILSTORM Water Resistant Shoes,Men,"8,999",,4.0,34.0,Columbia Sportswear,4.0,5.0,BM0156-478,,,"Black, Solar","Dark Grey, Bright Gold","Dark Moss, Mango","Dark Mountain, Steam",,,,,,
Columbia Men Grey TRAILSTORM MID WATERPROOF,Men,"9,999",,3.0,59.0,Columbia Sportswear,4.0,5.0,BM0155-053,,,Graphite,"Kettle, Mountain Red","Dark Nocturnal, Fission",,,,,,,
Columbia Men Black TRAILSTORM MID Water Resistant Shoes,Men,"9,999",,3.0,69.0,Columbia Sportswear,4.0,5.0,BM0155-005,,,Graphite,"Kettle, Mountain Red","Dark Nocturnal, Fission",,,,,,,
Columbia Men Blue TRAILSTORM MID Water Resistant Shoes,Men,"9,999",,3.0,59.0,Columbia Sportswear,4.0,5.0,BM0155-472,,,Graphite,"Kettle, Mountain Red","Dark Nocturnal, Fission",,,,,,,
